69;23:18:49.801258;0,90;10,007;-1,999;
70;23:18:51.473856;0,86;10,007;-1,999;
71;23:18:53.123260;0,81;10,007;-1,999;
72;23:18:54.672733;0,78;10,007;-1,999;
73;23:18:58.424086;0,92;10,007;-1,999;
74;23:18:59.946954;0,76;10,007;-1,999;
75;23:19:02.150556;0,74;10,007;-1,999;
76;23:19:03.720412;0,74;10,007;-1,999;
77;23:19:05.201548;0,76;10,007;-1,999;
78;23:19:06.907783;0,87;10,007;-1,999;
79;23:19:10.474806;0,72;10,007;-1,999;
80;23:19:12.122363;0,82;10,007;-1,999;
81;23:19:13.985806;0,94;10,007;-1,999;
82;23:19:15.665655;0,84;10,007;-1,999;
83;23:19:17.384606;0,89;10,007;-1,999;
84;23:19:19.093574;0,90;10,007;-1,999;
85;23:19:23.481948;0,92;10,006;-1,999;
86;23:19:25.187236;0,88;10,007;-1,999;
87;23:19:27.261593;0,76;10,007;-1,999;
88;23:19:28.965569;0,89;10,007;-1,999;
89;23:19:30.540620;0,76;10,007;-1,999;
90;23:19:32.237857;0,86;10,007;-1,999;
91;23:19:36.016216;0,91;10,007;-1,999;
92;23:19:38.027589;0,91;10,007;-1,999;
93;23:19:39.701008;0,81;10,007;-1,999;
94;23:19:41.384109;0,86;10,007;-1,999;
95;23:19:42.986028;0,76;10,006;-1,999;
96;23:19:44.525677;0,77;10,007;-1,999;
97;23:19:48.297466;0,88;10,007;-1,999;
98;23:19:50.109049;0,83;10,007;-1,999;
99;23:19:51.858635;0,92;10,007;-1,999;
100;23:19:53.502516;0,83;10,007;-1,999;
101;23:19:55.040496;0,79;10,007;-1,999;
102;23:19:57.140503;0,72;10,007;-1,999;
103;23:20:00.945698;3,00;10,007;-1,999;
104;23:20:02.652712;0,88;10,007;-1,999;
105;23:20:04.213615;0,80;10,007;-1,999;
106;23:20:05.781865;0,84;10,006;-1,999;
107;23:20:07.486229;0,87;10,007;-1,999;
108;23:20:09.338311;0,84;10,007;-1,999;
109;23:20:13.044648;2,91;10,006;-1,999;
110;23:20:15.268662;0,77;10,006;-1,999;
111;23:20:16.799668;0,75;10,007;-1,999;
112;23:20:18.330753;0,74;10,006;-1,999;
113;23:20:20.116489;0,94;10,007;-1,999;
114;23:20:21.859660;0,86;10,007;-1,999;
115;23:20:25.438797;2,77;10,007;-1,999;
116;23:20:27.454562;0,94;10,007;-1,999;
117;23:20:29.240378;0,94;10,007;-1,999;
118;23:20:30.926538;0,87;10,006;-1,999;
119;23:20:32.516106;0,76;10,007;-1,999;
120;23:20:34.286831;0,91;10,007;-1,999;
121;23:20:37.943299;0,76;10,007;-1,999;
122;23:20:39.476545;0,72;10,007;-1,999;
123;23:20:41.523604;0,90;10,007;-1,999;
124;23:20:43.221773;0,84;10,007;-1,999;
125;23:20:44.936033;0,89;10,007;-1,999;
126;23:20:46.614134;0,86;10,007;-1,999;
127;23:20:50.458691;0,92;10,007;-1,999;
128;23:20:52.254406;0,91;10,007;-1,999;
129;23:20:54.100998;0,84;10,006;-1,999;
130;23:20:55.811681;0,83;10,007;-1,999;
131;23:20:57.590668;0,94;10,007;-1,999;
132;23:20:59.362448;0,90;10,007;-1,999;
133;23:21:03.073249;0,82;10,007;-1,999;
134;23:21:04.751971;0,82;10,007;-1,999;
135;23:21:06.448717;0,84;10,007;-1,999;
136;23:21:08.203669;0,92;10,007;-1,999;
137;23:21:09.864322;0,83;10,007;-1,999;
138;23:21:11.564042;0,89;10,007;-1,999;
139;23:21:13.096776;0,76;10,007;-1,999;
140;23:21:16.819435;0,84;10,007;-1,999;
141;23:21:18.357701;0,75;10,006;-1,999;
142;23:21:20.165544;0,95;10,007;-1,999;
143;23:21:21.934655;0,91;10,007;-1,999;
144;23:21:23.632910;0,83;10,006;-1,999;
145;23:21:25.278793;0,83;10,007;-1,999;
146;23:21:28.806951;0,77;10,006;-1,999;
147;23:21:30.405610;0,92;10,007;-1,999;
148;23:21:31.826586;0,72;10,007;-1,999;
149;23:21:33.298525;0,76;10,007;-1,999;
150;23:21:35.185667;0,83;10,007;-1,999;
151;23:21:36.663438;0,73;10,007;-1,999;
152;23:21:40.271796;0,84;10,007;-1,999;
153;23:21:41.875459;0,86;10,006;-1,999;
154;23:21:43.435767;0,86;10,007;-1,999;
155;23:21:44.909354;0,79;10,006;-1,999;
156;23:21:46.488993;0,91;10,007;-1,999;
157;23:21:48.097456;0,89;10,006;-1,999;
158;23:21:51.710395;2,92;10,006;-1,999;
159;23:21:53.528198;0,92;10,006;-1,999;
160;23:21:55.053596;0,85;10,006;-1,999;
161;23:21:56.523549;0,80;10,006;-1,999;
162;23:21:58.134280;0,89;10,006;-1,999;
163;23:21:59.790159;0,94;10,007;-1,999;
164;23:22:03.415043;0,84;10,007;-1,999;
165;23:22:05.229777;0,85;10,007;-1,999;
166;23:22:06.886864;0,94;10,007;-1,999;
167;23:22:08.571573;0,95;10,007;-1,999;
168;23:22:10.085723;0,77;10,007;-1,999;
169;23:22:11.626520;0,84;10,007;-1,999;
170;23:22:13.164530;0,78;10,006;-1,999;
171;23:22:17.287944;0,90;10,007;-1,999;
172;23:22:18.772104;0,78;10,006;-1,999;
173;23:22:20.283828;0,84;10,006;-1,999;
174;23:22:21.940567;0,94;10,007;-1,999;
175;23:22:23.579242;0,90;10,007;-1,999;
176;23:22:25.459874;0,83;10,006;-1,999;
177;23:22:29.042178;0,81;10,006;-1,999;
178;23:22:30.643615;0,91;10,007;-1,999;
179;23:22:32.195695;0,85;10,006;-1,999;
180;23:22:33.818665;0,92;10,006;-1,999;
181;23:22:35.322583;0,75;10,006;-1,999;
182;23:22:36.893111;0,85;10,006;-1,999;
183;23:22:40.511129;0,86;10,006;-1,999;
184;23:22:41.924648;0,75;10,006;-1,999;
185;23:22:43.527574;0,87;10,007;-1,999;
186;23:22:45.462120;0,83;10,006;-1,999;
187;23:22:47.103317;0,94;10,006;-1,999;
188;23:22:48.562774;0,74;10,006;-1,999;
189;23:22:52.188485;2,92;10,007;-1,999;
190;23:22:53.710657;0,84;10,007;-1,999;
191;23:22:55.420162;0,95;10,007;-1,999;
192;23:22:57.036953;0,88;10,007;-1,999;
193;23:22:58.563623;0,84;10,006;-1,999;
194;23:23:00.046733;0,80;10,006;-1,999;
195;23:23:01.517912;0,75;10,006;-1,999;
196;23:23:05.194677;0,92;10,006;-1,999;
197;23:23:06.841685;0,93;10,007;-1,999;
198;23:23:08.474997;0,93;10,006;-1,999;
199;23:23:10.024979;0,82;10,007;-1,999;
200;23:23:11.675573;0,92;10,007;-1,999;
201;23:23:13.278258;0,92;10,006;-1,999;
202;23:23:17.011844;0,89;10,006;-1,999;
203;23:23:18.600223;0,91;10,007;-1,999;
204;23:23:20.012103;0,73;10,007;-1,999;
205;23:23:21.623481;0,92;10,007;-1,999;
206;23:23:23.076615;0,79;10,006;-1,999;
207;23:23:24.534080;0,77;10,006;-1,999;
208;23:23:28.162378;0,85;10,007;-1,999;
209;23:23:29.708094;0,83;10,007;-1,999;
210;23:23:31.258568;0,87;10,007;-1,999;
211;23:23:32.873791;0,91;10,007;-1,999;
212;23:23:34.531429;0,92;10,007;-1,999;
213;23:23:36.190258;0,92;10,007;-1,999;
214;23:23:39.885691;2,92;10,007;-1,999;
215;23:23:41.398691;0,79;10,007;-1,999;
216;23:23:43.492668;0,89;10,006;-1,999;
217;23:23:45.123838;0,92;10,007;-1,999;
218;23:23:46.595557;0,79;10,006;-1,999;
219;23:23:48.262014;0,92;10,007;-1,999;
220;23:23:49.927141;0,93;10,006;-1,999;
221;23:23:54.308189;1,57;10,007;-1,999;
222;23:23:55.756274;0,75;10,007;-1,999;
223;23:23:57.359862;0,91;10,006;-1,999;
224;23:23:58.823303;0,77;10,007;-1,999;
225;23:24:00.485728;0,91;10,007;-1,999;
226;23:24:02.044691;0,82;10,006;-1,999;
227;23:24:05.706856;0,91;10,006;-1,999;
228;23:24:07.614307;0,99;10,006;-1,999;
229;23:24:09.309147;0,95;10,006;-1,999;
230;23:24:10.983222;0,93;10,007;-1,999;
231;23:24:12.517955;0,85;10,006;-1,999;
232;23:24:13.922210;0,73;10,006;-1,999;
233;23:24:17.628413;0,94;10,007;-1,999;
234;23:24:19.561667;0,93;10,007;-1,999;
235;23:24:21.218342;0,91;10,007;-1,999;
236;23:24:22.873593;0,93;10,007;-1,999;
237;23:24:24.563409;0,92;10,007;-1,999;
238;23:24:26.224557;0,94;10,007;-1,999;
239;23:24:29.996951;2,99;10,007;-1,999;
240;23:24:31.645757;0,91;10,007;-1,999;
241;23:24:33.321127;0,91;10,007;-1,999;
242;23:24:34.974153;0,92;10,007;-1,999;
243;23:24:36.609596;0,90;10,007;-1,999;
244;23:24:38.281488;0,94;10,007;-1,999;
245;23:24:39.965693;0,93;10,007;-1,999;
246;23:24:43.683591;0,92;10,007;-1,999;
247;23:24:45.371329;0,94;10,007;-1,999;
248;23:24:47.016790;0,91;10,007;-1,999;
249;23:24:48.631304;0,89;10,007;-1,999;
250;23:24:50.328665;0,92;10,007;-1,999;
251;23:24:52.008652;0,92;10,007;-1,999;
252;23:24:55.699320;0,90;10,007;-1,999;
253;23:24:57.370349;0,94;10,007;-1,999;
254;23:24:59.103595;0,93;10,007;-1,999;
255;23:25:00.800680;0,92;10,007;-1,999;
256;23:25:02.463592;0,91;10,007;-1,999;
257;23:25:04.174285;0,93;10,006;-1,999;
258;23:25:07.930871;0,94;10,007;-1,999;
259;23:25:09.650248;0,94;10,006;-1,999;
260;23:25:11.362125;0,93;10,007;-1,999;
261;23:25:13.567749;0,93;10,007;-1,999;
262;23:25:15.235688;0,91;10,007;-1,999;
263;23:25:16.891276;0,87;10,006;-1,999;
264;23:25:20.573567;2,93;10,007;-1,999;
265;23:25:22.243719;0,92;10,007;-1,999;
266;23:25:23.887629;0,88;10,007;-1,999;
267;23:25:25.563709;0,91;10,006;-1,999;
268;23:25:27.258191;0,92;10,007;-1,999;
269;23:25:29.501311;0,93;10,007;-1,999;
270;23:25:31.147778;0,91;10,007;-1,999;
271;23:25:34.846548;0,92;10,007;-1,999;
272;23:25:36.513981;0,93;10,007;-1,999;
273;23:25:38.275674;0,94;10,007;-1,999;
274;23:25:39.934058;0,94;10,007;-1,999;
275;23:25:41.618663;0,93;10,007;-1,999;
276;23:25:43.289283;0,92;10,007;-1,999;
277;23:25:47.004561;0,91;10,006;-1,999;
278;23:25:48.702494;0,94;10,007;-1,999;
279;23:25:50.360035;0,93;10,007;-1,999;
280;23:25:52.035330;0,90;10,006;-1,999;
281;23:25:53.730532;0,91;10,006;-1,999;
282;23:25:55.434563;0,95;10,006;-1,999;
283;23:25:59.143686;0,93;10,006;-1,999;
284;23:26:00.821044;0,93;10,006;-1,999;
285;23:26:02.467670;0,89;10,007;-1,999;
286;23:26:04.067514;0,89;10,006;-1,999;
287;23:26:05.656469;0,91;10,006;-1,999;
288;23:26:07.531994;0,93;10,006;-1,999;
289;23:26:11.209361;2,96;10,007;-1,999;
290;23:26:12.839965;0,89;10,006;-1,999;
291;23:26:14.482022;0,91;10,007;-1,999;
292;23:26:16.105613;0,87;10,007;-1,999;
293;23:26:17.757754;0,91;10,006;-1,999;
294;23:26:19.553542;0,91;10,006;-1,999;
295;23:26:21.212973;0,93;10,006;-1,999;
296;23:26:24.879640;0,87;10,006;-1,999;
297;23:26:26.538065;0,93;10,006;-1,999;
298;23:26:28.240677;0,93;10,007;-1,999;
299;23:26:29.952275;0,90;10,006;-1,999;
300;23:26:31.707851;0,95;10,006;-1,999;
301;23:26:33.478558;0,89;10,006;-1,999;
302;23:26:37.181022;0,92;10,006;-1,999;
303;23:26:38.864425;0,92;10,006;-1,999;
304;23:26:40.539688;0,93;10,006;-1,999;
305;23:26:42.258412;0,93;10,006;-1,999;
306;23:26:43.977577;0,93;10,006;-1,999;
307;23:26:45.611766;0,89;10,007;-1,999;
308;23:26:49.359669;0,93;10,007;-1,999;
309;23:26:51.542985;0,92;10,006;-1,999;
310;23:26:53.202402;0,90;10,006;-1,999;
311;23:26:54.921826;0,97;10,006;-1,999;
312;23:26:56.599623;0,97;10,007;-1,999;
313;23:26:58.260043;0,93;10,007;-1,999;
314;23:27:01.951813;2,95;10,006;-1,999;
315;23:27:03.612386;0,93;10,006;-1,999;
316;23:27:05.245889;0,88;10,006;-1,999;
317;23:27:06.863562;0,92;10,006;-1,999;
318;23:27:08.328873;0,73;10,006;-1,999;
319;23:27:10.021246;0,90;10,006;-1,999;
320;23:27:11.674055;0,90;10,006;-1,999;
321;23:27:15.547365;0,91;10,007;-1,999;
322;23:27:17.269724;0,94;10,006;-1,999;
323;23:27:18.921991;0,89;10,006;-1,999;
324;23:27:20.581716;0,92;10,006;-1,999;
325;23:27:22.219664;0,93;10,006;-1,999;
326;23:27:23.855646;0,92;10,007;-1,999;
327;23:27:27.537815;0,94;10,007;-1,999;
328;23:27:29.548156;0,91;10,006;-1,999;
329;23:27:31.254310;0,93;10,006;-1,999;
330;23:27:32.950695;0,92;10,006;-1,999;
331;23:27:34.660267;0,92;10,006;-1,999;
332;23:27:36.321248;0,91;10,006;-1,999;
333;23:27:40.052374;0,94;10,006;-1,999;
334;23:27:41.723560;0,91;10,006;-1,999;
335;23:27:43.368608;0,93;10,007;-1,999;
336;23:27:44.764788;0,71;10,006;-1,999;
337;23:27:46.173854;0,73;10,006;-1,999;
338;23:27:47.780827;0,88;10,007;-1,999;
339;23:27:51.482914;2,95;10,007;-1,999;
340;23:27:53.062265;0,86;10,006;-1,999;
341;23:27:54.700159;0,93;10,006;-1,999;
342;23:27:56.167612;0,75;10,006;-1,999;
343;23:27:57.900572;0,93;10,006;-1,999;
344;23:27:59.526606;0,92;10,007;-1,999;
345;23:28:01.584606;0,94;10,006;-1,999;
346;23:28:05.310684;0,93;10,006;-1,999;
347;23:28:07.458363;0,88;10,006;-1,999;
348;23:28:08.861075;0,75;10,006;-1,999;
349;23:28:10.192708;0,73;10,006;-1,999;
350;23:28:12.387947;1,57;10,006;-1,999;
351;23:28:13.831177;0,82;10,006;-1,999;
352;23:28:17.307222;0,73;10,006;-1,999;
353;23:28:19.464710;0,89;10,006;-1,999;
354;23:28:20.880872;0,72;10,006;-1,999;
355;23:28:22.471014;0,90;10,006;-1,999;
356;23:28:24.079109;0,89;10,006;-1,999;
357;23:28:25.678198;0,88;10,006;-1,999;
358;23:28:29.369156;0,87;10,006;-1,999;
359;23:28:31.532836;0,90;10,006;-1,999;
360;23:28:33.116957;0,89;10,006;-1,999;
361;23:28:34.857339;0,93;10,006;-1,999;
362;23:28:36.479002;0,89;10,006;-1,999;
363;23:28:38.106188;0,91;10,006;-1,999;
364;23:28:41.669408;2,83;10,006;-1,999;
365;23:28:43.413486;0,84;10,006;-1,999;
366;23:28:44.996504;0,86;10,006;-1,999;
367;23:28:46.496677;0,80;10,006;-1,999;
368;23:28:48.117979;0,89;10,006;-1,999;
369;23:28:49.676301;0,84;10,006;-1,999;
370;23:28:53.328203;0,89;10,006;-1,999;
371;23:28:55.407700;0,82;10,006;-1,999;
372;23:28:56.994175;0,89;10,006;-1,999;
373;23:28:58.553395;0,83;10,006;-1,999;
374;23:29:00.264056;1,01;10,006;-1,999;
375;23:29:01.899811;0,93;10,006;-1,999;
376;23:29:03.512855;0,92;10,006;-1,999;
377;23:29:07.130935;0,83;10,006;-1,999;
378;23:29:08.718054;0,86;10,006;-1,999;
379;23:29:10.191059;0,77;10,006;-1,999;
380;23:29:11.727193;0,84;10,006;-1,999;
381;23:29:13.287909;0,88;10,006;-1,999;
382;23:29:14.698707;0,73;10,006;-1,999;
383;23:29:18.362652;0,87;10,006;-1,999;
384;23:29:19.955819;0,88;10,006;-1,999;
385;23:29:21.453589;0,75;10,006;-1,999;
386;23:29:23.041439;0,88;10,006;-1,999;
387;23:29:24.691627;0,88;10,006;-1,999;
388;23:29:26.286324;0,86;10,006;-1,999;
389;23:29:29.851849;0,75;10,006;-1,999;
390;23:29:31.351012;0,77;10,006;-1,999;
391;23:29:33.481904;0,89;10,006;-1,999;
392;23:29:35.133620;0,89;10,006;-1,999;
393;23:29:36.789998;0,91;10,006;-1,999;
394;23:29:38.466859;0,93;10,006;-1,999;
395;23:29:42.105423;2,93;10,006;-1,999;
396;23:29:43.740711;0,88;10,006;-1,999;
397;23:29:45.345443;0,75;10,006;-1,999;
398;23:29:46.978530;0,91;10,006;-1,999;
399;23:29:48.511690;0,82;10,006;-1,999;
400;23:29:50.078412;0,88;10,006;-1,999;
401;23:29:53.757369;0,88;10,006;-1,999;
402;23:29:55.352003;0,84;10,006;-1,999;
403;23:29:57.483561;0,90;10,006;-1,999;
404;23:29:58.951348;0,75;10,006;-1,999;
405;23:30:00.392274;0,74;10,006;-1,999;
406;23:30:01.962971;0,88;10,006;-1,999;
407;23:30:03.568687;0,88;10,006;-1,999;
408;23:30:07.203700;0,90;10,006;-1,999;
409;23:30:08.764974;0,85;10,006;-1,999;
410;23:30:10.230894;0,78;10,006;-1,999;
411;23:30:11.798730;0,89;10,006;-1,999;
412;23:30:13.204096;0,74;10,006;-1,999;
413;23:30:14.680367;0,80;10,006;-1,999;
414;23:30:18.271485;0,87;10,006;-1,999;
415;23:30:19.803203;0,86;10,006;-1,999;
416;23:30:21.424036;0,86;10,007;-1,999;
417;23:30:22.987269;0,88;10,006;-1,999;
418;23:30:24.421586;0,73;10,006;-1,999;
419;23:30:25.838001;0,76;10,006;-1,999;
420;23:30:29.380561;2,82;10,006;-1,999;
421;23:30:30.784946;0,73;10,006;-1,999;
422;23:30:32.338726;0,86;10,007;-1,999;
423;23:30:33.753607;0,76;10,006;-1,999;
424;23:30:35.284787;0,86;10,006;-1,999;
425;23:30:36.692108;0,73;10,006;-1,999;
426;23:30:40.264078;0,85;10,006;-1,999;
427;23:30:41.827185;0,86;10,006;-1,999;
428;23:30:43.232430;0,73;10,007;-1,999;
429;23:30:44.819282;0,89;10,006;-1,999;
430;23:30:46.321683;0,80;10,007;-1,999;
431;23:30:47.749104;0,74;10,006;-1,999;
432;23:30:49.294098;0,85;10,006;-1,999;
433;23:30:52.865492;0,85;10,006;-1,999;
434;23:30:54.417747;0,85;10,006;-1,999;
435;23:30:55.893626;0,77;10,006;-1,999;
436;23:30:57.484378;0,88;10,006;-1,999;
437;23:30:58.983032;0,81;10,006;-1,999;
438;23:31:00.400264;0,73;10,006;-1,999;
439;23:31:03.873305;0,78;10,006;-1,999;
440;23:31:05.283621;0,73;10,007;-1,999;
441;23:31:06.873584;0,93;10,006;-1,999;
442;23:31:08.321025;0,73;10,006;-1,999;
443;23:31:09.784165;0,79;10,006;-1,999;
444;23:31:11.313865;0,86;10,006;-1,999;
445;23:31:14.794523;2,80;10,006;-1,999;
446;23:31:16.380392;0,89;10,006;-1,999;
447;23:31:17.944612;0,88;10,006;-1,999;
448;23:31:19.507861;0,88;10,006;-1,999;
449;23:31:21.451602;0,87;10,006;-1,999;
450;23:31:22.982612;0,85;10,006;-1,999;
451;23:31:26.555628;0,86;10,006;-1,999;
452;23:31:28.141234;0,87;10,006;-1,999;
453;23:31:29.526871;0,71;10,006;-1,999;
454;23:31:31.054414;0,86;10,006;-1,999;
455;23:31:32.616945;0,88;10,006;-1,999;
456;23:31:34.209277;0,83;10,006;-1,999;
457;23:31:35.765716;0,88;10,006;-1,999;
458;23:31:39.332327;0,84;10,006;-1,999;
459;23:31:41.402615;0,85;10,006;-1,999;
460;23:31:42.988252;0,87;10,006;-1,999;
461;23:31:44.495020;0,82;10,006;-1,999;
462;23:31:45.935433;0,77;10,006;-1,999;
463;23:31:47.491487;0,86;10,006;-1,999;
464;23:31:51.484143;0,90;10,006;-1,999;
465;23:31:53.044480;0,87;10,006;-1,999;
466;23:31:54.643672;0,90;10,006;-1,999;
467;23:31:56.074187;0,73;10,006;-1,999;
468;23:31:57.608980;0,86;10,006;-1,999;
469;23:31:59.043204;0,73;10,006;-1,999;
470;23:32:02.554837;2,84;10,006;-1,999;
471;23:32:04.105891;0,86;10,006;-1,999;
472;23:32:05.548335;0,74;10,006;-1,999;
473;23:32:07.295672;0,73;10,006;-1,999;
474;23:32:08.734825;0,77;10,006;-1,999;
475;23:32:10.264558;0,85;10,006;-1,999;
476;23:32:13.870919;0,87;10,006;-1,999;
477;23:32:15.463334;0,89;10,006;-1,999;
478;23:32:17.071933;0,89;10,006;-1,999;
479;23:32:18.599412;0,80;10,006;-1,999;
480;23:32:20.020214;0,73;10,006;-1,999;
481;23:32:21.394883;0,73;10,007;-1,999;
482;23:32:22.925470;0,86;10,006;-1,999;
483;23:32:26.492655;0,85;10,006;-1,999;
484;23:32:27.908016;0,73;10,006;-1,999;
485;23:32:29.438138;0,86;10,006;-1,999;
486;23:32:31.484500;0,89;10,006;-1,999;
487;23:32:33.061606;0,90;10,006;-1,999;
488;23:32:34.595025;0,84;10,006;-1,999;
489;23:32:38.229017;0,92;10,006;-1,999;
490;23:32:39.808393;0,86;10,006;-1,999;
491;23:32:41.194849;0,73;10,006;-1,999;
492;23:32:42.724718;0,85;10,006;-1,999;
493;23:32:44.285554;0,88;10,006;-1,999;
494;23:32:45.872588;0,84;10,006;-1,999;
495;23:32:49.505326;2,95;10,006;-1,999;
496;23:32:51.454838;0,89;10,006;-1,999;
497;23:32:53.008958;0,86;10,006;-1,999;
498;23:32:54.575716;0,88;10,006;-1,999;
499;23:32:56.015009;0,77;10,006;-1,999;
500;23:32:57.428969;0,73;10,006;-1,999;
501;23:33:00.902038;0,74;10,006;-1,999;
502;23:33:02.404447;0,82;10,006;-1,999;
503;23:33:03.961959;0,88;10,006;-1,999;
504;23:33:05.497790;0,86;10,006;-1,999;
505;23:33:06.904905;0,73;10,006;-1,999;
506;23:33:08.467694;0,88;10,006;-1,999;
507;23:33:10.055564;0,88;10,006;-1,999;
508;23:33:13.651222;0,87;10,006;-1,999;
509;23:33:15.392075;0,81;10,006;-1,999;
510;23:33:16.808230;0,73;10,006;-1,999;
511;23:33:18.272551;0,78;10,006;-1,999;
512;23:33:19.804250;0,86;10,006;-1,999;
513;23:33:21.302486;0,73;10,006;-1,999;
514;23:33:24.877497;0,85;10,006;-1,999;
515;23:33:26.285474;0,74;10,006;-1,999;
516;23:33:27.823411;0,86;10,006;-1,999;
517;23:33:29.285075;0,80;10,006;-1,999;
518;23:33:30.861838;0,86;10,006;-1,999;
519;23:33:32.254817;0,73;10,006;-1,999;
520;23:33:35.731856;2,79;10,006;-1,999;
521;23:33:37.122797;0,73;10,006;-1,999;
522;23:33:38.645638;0,86;10,006;-1,999;
523;23:33:40.112028;0,77;10,006;-1,999;
524;23:33:41.657167;0,86;10,006;-1,999;
525;23:33:43.111362;0,76;10,007;-1,999;
526;23:33:46.713389;0,86;10,006;-1,999;
527;23:33:48.273794;0,88;10,007;-1,999;
528;23:33:49.686314;0,74;10,007;-1,999;
529;23:33:51.422452;0,84;10,006;-1,999;
530;23:33:52.837654;0,73;10,007;-1,999;
531;23:33:54.450507;0,93;10,007;-1,999;
532;23:33:56.131343;0,88;10,007;-1,999;
533;23:33:59.734870;0,88;10,007;-1,999;
534;23:34:01.328042;0,89;10,007;-1,999;
535;23:34:03.456745;0,86;10,007;-1,999;
536;23:34:04.860808;0,71;10,006;-1,999;
537;23:34:06.460107;0,92;10,007;-1,999;
538;23:34:08.056001;0,86;10,007;-1,999;
539;23:34:11.611523;0,84;10,007;-1,999;
540;23:34:13.144674;0,86;10,007;-1,999;
541;23:34:14.613394;0,79;10,007;-1,999;
542;23:34:16.025585;0,73;10,006;-1,999;
543;23:34:17.435268;0,74;10,007;-1,999;
544;23:34:18.979439;0,86;10,007;-1,999;
545;23:34:22.482070;0,79;10,007;-1,999;
546;23:34:23.969248;0,80;10,007;-1,999;
547;23:34:25.566343;0,88;10,007;-1,999;
548;23:34:27.144423;0,86;10,006;-1,999;
549;23:34:28.593019;0,79;10,007;-1,999;
550;23:34:30.063677;0,79;10,006;-1,999;
551;23:34:33.560408;2,77;10,006;-1,999;
552;23:34:35.461391;0,87;10,006;-1,999;
553;23:34:36.936643;0,80;10,006;-1,999;
554;23:34:38.466856;0,86;10,006;-1,999;
555;23:34:39.872065;0,73;10,006;-1,999;
556;23:34:41.287388;0,73;10,006;-1,999;
557;23:34:42.752497;0,79;10,006;-1,999;
558;23:34:46.324873;0,84;10,006;-1,999;
559;23:34:47.853340;0,81;10,006;-1,999;
